X3W2.16	93560771	1	1	1338	884	2219	2222	166236408	2	1	1642	1754	3376	3396
X3W2.16	7955690	2	1	98	2	98	100	166236408	2	1	1642	1754	3376	3396
X3W2.16	2114156	1	1	2	10	10	12	166236408	2	1	1642	1754	3376	3396
X3W2.16	1154370	2	1	34	2	34	36	166236408	2	1	1642	1754	3376	3396
X3W2.16	1655690	1	1	6	15	15	21	166236408	2	1	1642	1754	3376	3396
X3W2.16	4832993	2	1	42	15	42	57	166236408	2	1	1642	1754	3376	3396
X3W2.16	1703727	1	1	1	36	36	37	166236408	2	1	1642	1754	3376	3396
X3W2.16	1612477	1	1	7	23	23	30	166236408	2	1	1642	1754	3376	3396
X3W2.16	1768559	2	1	25	3	25	28	166236408	2	1	1642	1754	3376	3396
X3W2.16	10166750	1	1	8	27	27	35	166236408	2	1	1642	1754	3376	3396
X3W2.16	2340133	2	1	19	5	19	24	166236408	2	1	1642	1754	3376	3396
X3W2.16	4315785	1	1	13	60	60	73	166236408	2	1	1642	1754	3376	3396
X3W2.16	952648	1	1	2	17	17	19	166236408	2	1	1642	1754	3376	3396
X3W2.16	1025405	2	1	24	2	24	26	166236408	2	1	1642	1754	3376	3396
X3W2.16	2913740	1	1	4	24	24	28	166236408	2	1	1642	1754	3376	3396
X3W2.16	4182478	2	1	66	29	66	95	166236408	2	1	1642	1754	3376	3396
X3W2.16	845312	2	1	10	2	10	12	166236408	2	1	1642	1754	3376	3396
X3W2.16	917105	1	1	2	11	11	13	166236408	2	1	1642	1754	3376	3396
X3W2.16	6076881	1	1	12	47	47	59	166236408	2	1	1642	1754	3376	3396
X3W2.16	3233669	2	1	26	8	26	34	166236408	2	1	1642	1754	3376	3396
X3W2.16	6512863	1	1	4	72	72	76	166236408	2	1	1642	1754	3376	3396
X3W2.16	905426	1	1	11	24	24	35	166236408	2	1	1642	1754	3376	3396
X3W2.16	906921	2	1	40	2	40	42	166236408	2	1	1642	1754	3376	3396
X3W2.16	1102388	1	1	1	12	12	13	166236408	2	1	1642	1754	3376	3396
X3W2.16	705996	2	1	23	3	23	26	166236408	2	1	1642	1754	3376	3396
X3W2.16	1069778	1	1	7	21	21	28	166236408	2	1	1642	1754	3376	3396
X3W2.16	1770867	1	1	6	23	23	29	166236408	2	1	1642	1754	3376	3396
X3W2.16	4835071	2	1	38	20	38	58	166236408	2	1	1642	1754	3376	3396
X3W2.16	1483040	1	1	11	35	35	46	166236408	2	1	1642	1754	3376	3396
X3W2.16	1471840	2	1	9	0	9	9	166236408	2	1	1642	1754	3376	3396
X3W2.16	718974	1	1	5	14	14	19	166236408	2	1	1642	1754	3376	3396
X3W2.16	1933200	2	1	29	6	29	35	166236408	2	1	1642	1754	3376	3396
X3W2.16	511639	1	1	6	34	34	40	166236408	2	1	1642	1754	3376	3396
X3W2.16	1718388	2	1	65	15	65	80	166236408	2	1	1642	1754	3376	3396
X3W2.16	3068239	2	1	101	12	101	113	166236408	2	1	1642	1754	3376	3396
X3W2.16	1052770	2	1	11	1	11	12	166236408	2	1	1642	1754	3376	3396
X3W2.16	1236558	1	1	8	16	16	24	166236408	2	1	1642	1754	3376	3396
X3W2.16	1785277	1	1	9	26	26	35	166236408	2	1	1642	1754	3376	3396
X3W2.16	614010	2	1	16	4	16	20	166236408	2	1	1642	1754	3376	3396
X3W2.16	1295575	1	1	7	28	28	35	166236408	2	1	1642	1754	3376	3396
X3W2.16	1477062	2	1	20	4	20	24	166236408	2	1	1642	1754	3376	3396
X3W2.16	2493018	1	1	11	19	19	30	166236408	2	1	1642	1754	3376	3396
X3W2.16	701804	2	1	18	9	18	27	166236408	2	1	1642	1754	3376	3396
X3W2.16	1206205	1	1	13	24	24	37	166236408	2	1	1642	1754	3376	3396
X3W2.16	766326	2	1	21	7	21	28	166236408	2	1	1642	1754	3376	3396
X3W2.16	2843063	1	1	14	35	35	49	166236408	2	1	1642	1754	3376	3396
X3W2.16	733758	1	1	3	15	15	18	166236408	2	1	1642	1754	3376	3396
X3W2.16	1488830	2	1	32	6	32	38	166236408	2	1	1642	1754	3376	3396
X3W2.16	925688	1	1	8	18	19	26	166236408	2	1	1642	1754	3376	3396
X3W2.16	2375604	2	1	34	10	34	44	166236408	2	1	1642	1754	3376	3396
X3W2.16	2446799	1	1	12	31	31	43	166236408	2	1	1642	1754	3376	3396
X3W2.16	783591	2	1	22	12	22	34	166236408	2	1	1642	1754	3376	3396
X3W2.16	1011785	1	1	5	25	25	30	166236408	2	1	1642	1754	3376	3396
X3W2.16	824182	2	1	19	8	19	27	166236408	2	1	1642	1754	3376	3396
X3W2.16	650997	1	1	3	30	30	33	166236408	2	1	1642	1754	3376	3396
X3W2.16	2575974	1	1	43	141	144	184	166236408	2	1	1642	1754	3376	3396
X3W2.16	1053939	2	1	24	15	24	39	166236408	2	1	1642	1754	3376	3396
X3W2.16	3630184	1	1	6	78	78	84	166236408	2	1	1642	1754	3376	3396
X3W2.16	1906345	1	1	24	47	51	71	166236408	2	1	1642	1754	3376	3396
X3W2.16	815693	1	1	4	52	52	56	166236408	2	1	1642	1754	3376	3396
X3W2.16	2552760	1	1	20	73	73	93	166236408	2	1	1642	1754	3376	3396
X3W2.16	748617	2	1	54	12	54	66	166236408	2	1	1642	1754	3376	3396
X3W2.16	904709	1	1	11	46	46	57	166236408	2	1	1642	1754	3376	3396
X3W2.16	688954	1	1	8	19	19	27	166236408	2	1	1642	1754	3376	3396
X3W2.16	834899	1	1	4	10	10	14	166236408	2	1	1642	1754	3376	3396
X3W2.16	191677502	1	2	2151	1904	4043	4055	6698849	2	2	3	108	110	111
X3W2.16	191677502	1	2	2151	1904	4043	4055	3610875	2	2	2	34	34	36
X3W2.16	191677502	1	2	2151	1904	4043	4055	1402053	1	2	10	0	10	10
X3W2.16	191677502	1	2	2151	1904	4043	4055	720728	2	2	1	8	8	9
X3W2.16	191677502	1	2	2151	1904	4043	4055	647558	1	2	29	1	29	30
X3W2.16	191677502	1	2	2151	1904	4043	4055	3047047	2	2	2	21	21	23
X3W2.16	191677502	1	2	2151	1904	4043	4055	5543465	2	2	8	18	18	26
X3W2.16	191677502	1	2	2151	1904	4043	4055	2147955	1	2	16	0	16	16
X3W2.16	191677502	1	2	2151	1904	4043	4055	2347788	2	2	4	11	11	15
X3W2.16	191677502	1	2	2151	1904	4043	4055	718481	1	2	17	7	17	24
X3W2.16	191677502	1	2	2151	1904	4043	4055	11346026	2	2	12	91	92	103
X3W2.16	191677502	1	2	2151	1904	4043	4055	9552728	2	2	12	28	32	40
X3W2.16	191677502	1	2	2151	1904	4043	4055	10258290	1	2	30	10	30	40
X3W2.16	191677502	1	2	2151	1904	4043	4055	1317144	2	2	7	22	22	29
X3W2.16	191677502	1	2	2151	1904	4043	4055	10171633	1	2	47	20	47	67
X3W2.16	191677502	1	2	2151	1904	4043	4055	4223166	2	2	13	25	25	38
X3W2.16	191677502	1	2	2151	1904	4043	4055	1787721	1	2	23	3	23	26
X3W2.16	191677502	1	2	2151	1904	4043	4055	647115	2	2	0	7	7	7
X3W2.16	191677502	1	2	2151	1904	4043	4055	5483863	1	2	93	15	92	108
X3W2.16	191677502	1	2	2151	1904	4043	4055	540149	1	2	44	1	44	45
X3W2.16	191677502	1	2	2151	1904	4043	4055	3198103	1	2	62	11	62	73
X3W2.16	191677502	1	2	2151	1904	4043	4055	964571	2	2	7	35	35	42
X3W2.16	191677502	1	2	2151	1904	4043	4055	2109254	2	2	8	21	21	29
X3W2.16	191677502	1	2	2151	1904	4043	4055	2377053	1	2	54	14	54	68
X3W2.16	191677502	1	2	2151	1904	4043	4055	1180045	2	2	9	48	48	57
X3W2.16	191677502	1	2	2151	1904	4043	4055	4233511	2	2	22	84	84	106
X3W2.16	191677502	1	2	2151	1904	4043	4055	588634	2	2	3	14	14	17
X3W2.16	191677502	1	2	2151	1904	4043	4055	554288	2	2	1	12	12	13
X3W2.16	191677502	1	2	2151	1904	4043	4055	1231709	1	2	16	6	16	22
X3W2.16	191677502	1	2	2151	1904	4043	4055	4653870	1	2	65	23	65	88
X3W2.16	191677502	1	2	2151	1904	4043	4055	974016	1	2	18	4	18	22
X3W2.16	191677502	1	2	2151	1904	4043	4055	851892	2	2	1	15	15	16
X3W2.16	191677502	1	2	2151	1904	4043	4055	2601920	1	2	51	26	51	77
X3W2.16	191677502	1	2	2151	1904	4043	4055	3108242	2	2	11	53	53	64
X3W2.16	191677502	1	2	2151	1904	4043	4055	1272594	1	2	59	15	59	74
X3W2.16	191677502	1	2	2151	1904	4043	4055	1274091	2	2	1	9	9	10
X3W2.16	191677502	1	2	2151	1904	4043	4055	1135367	1	2	41	21	41	62
X3W2.16	191677502	1	2	2151	1904	4043	4055	1906990	2	2	19	98	99	117
X3W2.16	191677502	1	2	2151	1904	4043	4055	574343	1	2	43	11	43	54
X3W2.16	191677502	1	2	2151	1904	4043	4055	3430034	1	2	76	21	76	97
X3W2.16	191677502	1	2	2151	1904	4043	4055	2963648	1	2	15	6	15	21
X3W2.16	191677502	1	2	2151	1904	4043	4055	2349204	1	2	31	15	31	46
X3W2.16	191677502	1	2	2151	1904	4043	4055	2342195	2	2	39	77	77	116
X3W2.16	191677502	1	2	2151	1904	4043	4055	1420285	1	2	41	20	41	61
X3W2.16	191677502	1	2	2151	1904	4043	4055	1887325	2	2	17	37	38	54
X3W2.16	191677502	1	2	2151	1904	4043	4055	1275709	1	2	19	3	19	22
X3W2.16	191677502	1	2	2151	1904	4043	4055	1063584	2	2	15	39	39	54
X3W2.16	191677502	1	2	2151	1904	4043	4055	610702	1	2	21	6	21	27
X3W2.16	191677502	1	2	2151	1904	4043	4055	3590723	1	2	169	38	169	207
X3W2.16	191677502	1	2	2151	1904	4043	4055	594569	1	2	27	5	27	32
X3W2.16	191677502	1	2	2151	1904	4043	4055	897355	2	2	3	33	33	36
X3W2.16	191677502	1	2	2151	1904	4043	4055	2330431	1	2	49	14	49	63
X3W2.16	191677502	1	2	2151	1904	4043	4055	8003443	1	2	101	10	101	111
X3W2.16	191677502	1	2	2151	1904	4043	4055	636603	1	2	25	11	25	36
X3W2.16	191677502	1	2	2151	1904	4043	4055	1496893	1	2	46	14	46	60
X3W2.16	191677502	1	2	2151	1904	4043	4055	1396317	1	2	38	21	38	59
X3W2.16	191677502	1	2	2151	1904	4043	4055	2275667	2	2	7	23	23	30
X3W2.16	191677502	1	2	2151	1904	4043	4055	1196918	1	2	11	2	11	13
X3W2.16	191677502	1	2	2151	1904	4043	4055	2755176	2	2	12	24	24	36
X3W2.16	191677502	1	2	2151	1904	4043	4055	1369450	1	2	33	16	33	49
X3W2.16	191677502	1	2	2151	1904	4043	4055	1936189	2	2	8	27	27	35
X3W2.16	191677502	1	2	2151	1904	4043	4055	170246	1	2	5	2	5	7
X3W2.16	1529280	2	3	54	11	54	65	183656573	2	3	2282	2260	4531	4542
X3W2.16	4046699	1	3	19	66	66	85	183656573	2	3	2282	2260	4531	4542
X3W2.16	3098933	2	3	113	14	113	127	183656573	2	3	2282	2260	4531	4542
X3W2.16	686601	1	3	5	20	20	25	183656573	2	3	2282	2260	4531	4542
X3W2.16	623994	2	3	13	5	13	18	183656573	2	3	2282	2260	4531	4542
X3W2.16	624088	1	3	1	25	25	26	183656573	2	3	2282	2260	4531	4542
X3W2.16	1464616	2	3	23	7	23	30	183656573	2	3	2282	2260	4531	4542
X3W2.16	877158	1	3	8	15	15	23	183656573	2	3	2282	2260	4531	4542
X3W2.16	884027	1	3	13	22	22	35	183656573	2	3	2282	2260	4531	4542
X3W2.16	1244770	2	3	17	4	17	21	183656573	2	3	2282	2260	4531	4542
X3W2.16	918255	1	3	1	15	15	16	183656573	2	3	2282	2260	4531	4542
X3W2.16	1847985	1	3	30	121	121	151	183656573	2	3	2282	2260	4531	4542
X3W2.16	1100604	1	3	13	28	28	41	183656573	2	3	2282	2260	4531	4542
X3W2.16	675436	2	3	12	2	12	14	183656573	2	3	2282	2260	4531	4542
X3W2.16	4679069	1	3	21	94	94	115	183656573	2	3	2282	2260	4531	4542
X3W2.16	2695043	2	3	46	15	46	61	183656573	2	3	2282	2260	4531	4542
X3W2.16	1289551	1	3	4	24	24	28	183656573	2	3	2282	2260	4531	4542
X3W2.16	1526087	2	3	77	2	77	79	183656573	2	3	2282	2260	4531	4542
X3W2.16	1447122	2	3	50	4	50	54	183656573	2	3	2282	2260	4531	4542
X3W2.16	2793678	1	3	12	52	53	64	183656573	2	3	2282	2260	4531	4542
X3W2.16	2222241	1	3	4	25	25	29	183656573	2	3	2282	2260	4531	4542
X3W2.16	817168	1	3	5	14	14	19	183656573	2	3	2282	2260	4531	4542
X3W2.16	943552	2	3	16	5	16	21	183656573	2	3	2282	2260	4531	4542
X3W2.16	7940318	1	3	29	32	35	61	183656573	2	3	2282	2260	4531	4542
X3W2.16	1353415	1	3	12	18	20	30	183656573	2	3	2282	2260	4531	4542
X3W2.16	2022441	2	3	16	6	16	22	183656573	2	3	2282	2260	4531	4542
X3W2.16	6046052	1	3	42	127	129	169	183656573	2	3	2282	2260	4531	4542
X3W2.16	2146438	2	3	33	4	33	37	183656573	2	3	2282	2260	4531	4542
X3W2.16	5984669	1	3	23	236	236	259	183656573	2	3	2282	2260	4531	4542
X3W2.16	1278757	2	3	16	4	16	20	183656573	2	3	2282	2260	4531	4542
X3W2.16	1899646	1	3	15	35	35	50	183656573	2	3	2282	2260	4531	4542
X3W2.16	644615	2	3	21	5	21	26	183656573	2	3	2282	2260	4531	4542
X3W2.16	810924	1	3	14	25	25	39	183656573	2	3	2282	2260	4531	4542
X3W2.16	1402985	2	3	31	9	31	40	183656573	2	3	2282	2260	4531	4542
X3W2.16	3687171	2	3	99	31	99	130	183656573	2	3	2282	2260	4531	4542
X3W2.16	3069525	1	3	18	33	33	51	183656573	2	3	2282	2260	4531	4542
X3W2.16	633069	2	3	21	0	21	21	183656573	2	3	2282	2260	4531	4542
X3W2.16	555958	1	3	2	17	17	19	183656573	2	3	2282	2260	4531	4542
X3W2.16	6673708	2	3	32	15	32	47	183656573	2	3	2282	2260	4531	4542
X3W2.16	1728640	1	3	9	28	28	37	183656573	2	3	2282	2260	4531	4542
X3W2.16	6990814	2	3	31	4	31	35	183656573	2	3	2282	2260	4531	4542
X3W2.16	1451495	2	3	18	5	18	23	183656573	2	3	2282	2260	4531	4542
X3W2.16	3164710	1	3	7	27	27	34	183656573	2	3	2282	2260	4531	4542
X3W2.16	733897	2	3	19	7	19	26	183656573	2	3	2282	2260	4531	4542
X3W2.16	3447393	1	3	17	28	28	45	183656573	2	3	2282	2260	4531	4542
X3W2.16	865206	2	3	24	1	24	25	183656573	2	3	2282	2260	4531	4542
X3W2.16	559820	2	3	9	0	9	9	183656573	2	3	2282	2260	4531	4542
X3W2.16	954207	2	3	6	0	6	6	183656573	2	3	2282	2260	4531	4542
X3W2.16	2495073	1	3	11	21	21	32	183656573	2	3	2282	2260	4531	4542
X3W2.16	5056180	2	3	45	11	45	56	183656573	2	3	2282	2260	4531	4542
X3W2.16	1168551	1	3	10	40	40	50	183656573	2	3	2282	2260	4531	4542
X3W2.16	1662102	2	3	50	12	50	62	183656573	2	3	2282	2260	4531	4542
X3W2.16	4381401	1	3	13	37	37	50	183656573	2	3	2282	2260	4531	4542
X3W2.16	751332	2	3	8	0	8	8	183656573	2	3	2282	2260	4531	4542
X3W2.16	1219998	1	3	1	13	13	14	183656573	2	3	2282	2260	4531	4542
X3W2.16	1051782	2	3	25	2	25	27	183656573	2	3	2282	2260	4531	4542
X3W2.16	678212	1	3	3	29	29	32	183656573	2	3	2282	2260	4531	4542
X3W2.16	877338	2	3	60	4	60	64	183656573	2	3	2282	2260	4531	4542
X3W2.16	619975	1	3	0	13	13	13	183656573	2	3	2282	2260	4531	4542
X3W2.16	10308355	2	3	246	40	245	286	183656573	2	3	2282	2260	4531	4542
X3W2.16	779073	1	3	9	32	32	41	183656573	2	3	2282	2260	4531	4542
X3W2.16	1500227	2	3	25	6	25	31	183656573	2	3	2282	2260	4531	4542
X3W2.16	1495009	1	3	8	32	32	40	183656573	2	3	2282	2260	4531	4542
X3W2.16	1278549	1	3	2	18	18	20	183656573	2	3	2282	2260	4531	4542
X3W2.16	1256169	2	3	17	4	17	21	183656573	2	3	2282	2260	4531	4542
X3W2.16	533015	1	3	9	26	26	35	183656573	2	3	2282	2260	4531	4542
X3W2.16	3256862	2	3	51	14	51	65	183656573	2	3	2282	2260	4531	4542
X3W2.16	4179079	1	3	5	79	79	84	183656573	2	3	2282	2260	4531	4542
X3W2.16	2363260	1	3	22	33	33	55	183656573	2	3	2282	2260	4531	4542
X3W2.16	623404	1	3	6	18	18	24	183656573	2	3	2282	2260	4531	4542
X3W2.16	744723	2	3	60	0	60	60	183656573	2	3	2282	2260	4531	4542
X3W2.16	788762	1	3	5	33	33	38	183656573	2	3	2282	2260	4531	4542
X3W2.16	2555207	2	3	40	5	40	45	183656573	2	3	2282	2260	4531	4542
X3W2.16	2110764	2	3	29	7	29	36	183656573	2	3	2282	2260	4531	4542
X3W2.16	2792877	1	3	8	33	33	41	183656573	2	3	2282	2260	4531	4542
X3W2.16	1248370	2	3	10	3	10	13	183656573	2	3	2282	2260	4531	4542
X3W2.16	1388081	1	3	21	93	94	114	183656573	2	3	2282	2260	4531	4542
X3W2.16	717932	2	3	15	0	15	15	183656573	2	3	2282	2260	4531	4542
X3W2.16	3913588	2	4	254	30	253	284	49830993	2	4	1123	808	1909	1931
X3W2.16	2376863	2	4	14	4	14	18	49830993	2	4	1123	808	1909	1931
X3W2.16	1402631	1	4	21	70	70	91	49830993	2	4	1123	808	1909	1931
X3W2.16	2845816	1	4	7	36	36	43	49830993	2	4	1123	808	1909	1931
X3W2.16	5095067	2	4	243	31	243	274	49830993	2	4	1123	808	1909	1931
X3W2.16	1668087	1	4	11	45	47	56	49830993	2	4	1123	808	1909	1931
X3W2.16	857767	2	4	27	10	26	37	49830993	2	4	1123	808	1909	1931
X3W2.16	628344	1	4	5	32	32	37	49830993	2	4	1123	808	1909	1931
X3W2.16	1927381	2	4	29	6	24	35	49830993	2	4	1123	808	1909	1931
X3W2.16	3289831	1	4	12	27	27	39	49830993	2	4	1123	808	1909	1931
X3W2.16	4454727	2	4	65	11	64	76	49830993	2	4	1123	808	1909	1931
X3W2.16	603292	1	4	3	13	13	16	49830993	2	4	1123	808	1909	1931
X3W2.16	2283839	1	4	35	77	77	112	49830993	2	4	1123	808	1909	1931
X3W2.16	1116816	2	4	42	9	42	51	49830993	2	4	1123	808	1909	1931
X3W2.16	1668844	1	4	17	43	43	60	49830993	2	4	1123	808	1909	1931
X3W2.16	2399796	1	4	24	71	71	95	49830993	2	4	1123	808	1909	1931
X3W2.16	2215090	2	4	20	6	20	26	49830993	2	4	1123	808	1909	1931
X3W2.16	2076268	1	4	18	44	49	62	49830993	2	4	1123	808	1909	1931
X3W2.16	558087	1	4	16	51	54	67	49830993	2	4	1123	808	1909	1931
X3W2.16	1747381	2	4	81	24	81	105	49830993	2	4	1123	808	1909	1931
X3W2.16	632530	2	4	22	0	22	22	49830993	2	4	1123	808	1909	1931
X3W2.16	138215558	1	4	1471	1314	2770	2785	49830993	2	4	1123	808	1909	1931
X3W2.16	138215558	1	4	1471	1314	2770	2785	3400892	1	4	54	9	54	63
X3W2.16	138215558	1	4	1471	1314	2770	2785	2049133	1	4	72	2	72	74
X3W2.16	138215558	1	4	1471	1314	2770	2785	2110524	2	4	9	22	22	31
X3W2.16	138215558	1	4	1471	1314	2770	2785	2430513	1	4	16	6	16	22
X3W2.16	138215558	1	4	1471	1314	2770	2785	713428	2	4	1	21	22	22
X3W2.16	138215558	1	4	1471	1314	2770	2785	1078619	2	4	5	41	41	46
X3W2.16	138215558	1	4	1471	1314	2770	2785	2365648	1	4	67	11	67	78
X3W2.16	138215558	1	4	1471	1314	2770	2785	1898756	1	4	47	14	47	61
X3W2.16	138215558	1	4	1471	1314	2770	2785	3141772	2	4	17	34	36	51
X3W2.16	138215558	1	4	1471	1314	2770	2785	853207	1	4	29	0	29	29
X3W2.16	138215558	1	4	1471	1314	2770	2785	1303732	2	4	1	22	22	23
X3W2.16	138215558	1	4	1471	1314	2770	2785	2951803	1	4	14	6	14	20
X3W2.16	138215558	1	4	1471	1314	2770	2785	3205688	1	4	9	0	9	9
X3W2.16	138215558	1	4	1471	1314	2770	2785	2318203	2	4	16	55	55	71
X3W2.16	138215558	1	4	1471	1314	2770	2785	1288658	1	4	45	13	45	58
X3W2.16	138215558	1	4	1471	1314	2770	2785	3101282	2	4	9	36	36	45
X3W2.16	138215558	1	4	1471	1314	2770	2785	535094	1	4	23	7	23	30
X3W2.16	138215558	1	4	1471	1314	2770	2785	3385451	2	4	3	73	74	76
X3W2.16	138215558	1	4	1471	1314	2770	2785	3659588	1	4	28	12	28	40
X3W2.16	138215558	1	4	1471	1314	2770	2785	2777818	2	4	4	24	27	28
X3W2.16	138215558	1	4	1471	1314	2770	2785	1504680	1	4	60	5	60	65
X3W2.16	138215558	1	4	1471	1314	2770	2785	6810843	2	4	3	93	95	96
X3W2.16	138215558	1	4	1471	1314	2770	2785	6555663	1	4	89	10	88	99
X3W2.16	138215558	1	4	1471	1314	2770	2785	1374462	2	4	3	9	9	12
X3W2.16	138215558	1	4	1471	1314	2770	2785	13192545	1	4	176	26	176	202
X3W2.16	138215558	1	4	1471	1314	2770	2785	648423	2	4	2	14	14	16
X3W2.16	138215558	1	4	1471	1314	2770	2785	4593907	1	4	20	9	20	29
X3W2.16	138215558	1	4	1471	1314	2770	2785	589648	2	4	2	55	55	57
X3W2.16	138215558	1	4	1471	1314	2770	2785	16020711	2	4	43	83	86	126
X3W2.16	138215558	1	4	1471	1314	2770	2785	693018	1	4	14	5	14	19
X3W2.16	138215558	1	4	1471	1314	2770	2785	1936830	2	4	5	84	84	89
X3W2.16	138215558	1	4	1471	1314	2770	2785	4786825	1	4	39	11	38	50
X3W2.16	138215558	1	4	1471	1314	2770	2785	5764471	2	4	13	92	92	105
X3W2.16	138215558	1	4	1471	1314	2770	2785	2105291	1	4	88	20	88	108
X3W2.16	138215558	1	4	1471	1314	2770	2785	1600599	1	4	26	13	26	39
X3W2.16	138215558	1	4	1471	1314	2770	2785	921850	2	4	10	43	43	53
X3W2.16	138215558	1	4	1471	1314	2770	2785	1208569	1	4	70	27	70	97
X3W2.16	138215558	1	4	1471	1314	2770	2785	2598948	1	4	27	0	27	27
X3W2.16	138215558	1	4	1471	1314	2770	2785	1069144	1	4	42	15	42	57
X3W2.16	138215558	1	4	1471	1314	2770	2785	2057445	1	4	16	9	16	25
X3W2.16	138215558	1	4	1471	1314	2770	2785	1259539	1	4	52	13	52	65
X3W2.16	138215558	1	4	1471	1314	2770	2785	1296018	2	4	25	47	47	72
X3W2.16	138215558	1	4	1471	1314	2770	2785	1835161	1	4	31	1	31	32
X3W2.16	2030660	2	5	21	2	16	23	22043649	2	5	492	282	764	774
X3W2.16	1062034	2	5	40	24	40	64	22043649	2	5	492	282	764	774
X3W2.16	1221727	2	5	54	1	54	55	22043649	2	5	492	282	764	774
X3W2.16	796041	1	5	6	29	29	35	22043649	2	5	492	282	764	774
X3W2.16	859229	1	5	2	37	37	39	22043649	2	5	492	282	764	774
X3W2.16	2888180	2	5	150	7	150	157	22043649	2	5	492	282	764	774
X3W2.16	670683	1	5	0	40	40	40	22043649	2	5	492	282	764	774
X3W2.16	1168461	2	5	67	0	67	67	22043649	2	5	492	282	764	774
X3W2.16	543276	1	5	0	19	19	19	22043649	2	5	492	282	764	774
X3W2.16	151060043	1	5	1538	1115	2646	2653	22043649	2	5	492	282	764	774
X3W2.16	151060043	1	5	1538	1115	2646	2653	2222397	1	5	109	13	109	122
X3W2.16	151060043	1	5	1538	1115	2646	2653	1416369	2	5	16	58	62	74
X3W2.16	151060043	1	5	1538	1115	2646	2653	3043202	2	5	9	78	78	87
X3W2.16	151060043	1	5	1538	1115	2646	2653	1873658	1	5	33	2	33	35
X3W2.16	151060043	1	5	1538	1115	2646	2653	2536661	1	5	22	9	22	31
X3W2.16	151060043	1	5	1538	1115	2646	2653	1132136	2	5	4	14	14	18
X3W2.16	151060043	1	5	1538	1115	2646	2653	2530863	1	5	33	1	33	34
X3W2.16	151060043	1	5	1538	1115	2646	2653	2351901	2	5	5	13	13	18
X3W2.16	151060043	1	5	1538	1115	2646	2653	3587838	1	5	33	7	33	40
X3W2.16	151060043	1	5	1538	1115	2646	2653	2521469	1	5	63	25	63	88
X3W2.16	151060043	1	5	1538	1115	2646	2653	12634530	1	5	34	13	34	47
X3W2.16	151060043	1	5	1538	1115	2646	2653	6948578	1	5	45	17	45	62
X3W2.16	151060043	1	5	1538	1115	2646	2653	2386808	2	5	5	18	18	23
X3W2.16	151060043	1	5	1538	1115	2646	2653	1658989	1	5	52	5	52	57
X3W2.16	151060043	1	5	1538	1115	2646	2653	604450	1	5	40	11	40	51
X3W2.16	151060043	1	5	1538	1115	2646	2653	1388347	2	5	1	20	20	21
X3W2.16	151060043	1	5	1538	1115	2646	2653	3952922	1	5	25	10	25	35
X3W2.16	151060043	1	5	1538	1115	2646	2653	25504068	1	5	242	19	242	261
X3W2.16	151060043	1	5	1538	1115	2646	2653	1848644	1	5	38	8	38	46
X3W2.16	151060043	1	5	1538	1115	2646	2653	2005639	2	5	6	16	16	22
X3W2.16	151060043	1	5	1538	1115	2646	2653	547112	1	5	14	0	14	14
